time,temp,setpoint,M_out,P_out,I_out,D_out,PID_out,error,intError,gradient
5121.352298736572,130.022,130,54.25078913137219,-0.5543999999997823,54.80518913137197,0.0,54.25078913137219,-0.02199999999999136,1689.826664883969,-5119.319269852396
5123.396842002869,130.022,130,54.25007561785868,-0.5543999999997823,54.80447561785846,0.0,54.25007561785868,-0.02199999999999136,1689.804664883969,-5121.352298736572
5125.436495304108,130.023,130,54.224129671912614,-0.5795999999999025,54.803729671912514,0.0,54.224129671912614,-0.022999999999996135,1689.7816648839691,-5123.396841807763
5127.46248292923,130.022,130,54.24861615839922,-0.5543999999997823,54.803016158399004,0.0,54.24861615839922,-0.02199999999999136,1689.7596648839692,-5125.436495499136
5129.489464044571,130.023,130,54.22267021245316,-0.5795999999999025,54.80227021245306,0.0,54.22267021245316,-0.022999999999996135,1689.7366648839693,-5127.462482734279
5131.535801887512,130.023,130,54.221924266507216,-0.5795999999999025,54.801524266507116,0.0,54.221924266507216,-0.022999999999996135,1689.7136648839694,-5129.489464044571
5133.566779851913,130.023,130,54.22117832056128,-0.5795999999999025,54.80077832056118,0.0,54.22117832056128,-0.022999999999996135,1689.6906648839695,-5131.535801887512
5135.609953403473,130.023,130,54.220432374615335,-0.5795999999999025,54.800032374615235,0.0,54.220432374615335,-0.022999999999996135,1689.6676648839696,-5133.566779851913
5137.652622461319,130.023,130,54.21968642866939,-0.5795999999999025,54.79928642866929,0.0,54.21968642866939,-0.022999999999996135,1689.6446648839697,-5135.609953403473
5139.681829690933,130.022,130,54.244172915156,-0.5543999999997823,54.79857291515578,0.0,54.244172915156,-0.02199999999999136,1689.6226648839697,-5137.6526226558835
5141.717730522156,130.023,130,54.21822696920994,-0.5795999999999025,54.79782696920984,0.0,54.21822696920994,-0.022999999999996135,1689.5996648839698,-5139.681829496446
5143.743399143219,130.022,130,54.242713455696546,-0.5543999999997823,54.797113455696326,0.0,54.242713455696546,-0.02199999999999136,1689.5776648839699,-5141.717730716567
5145.781364679337,130.022,130,54.24199994218303,-0.5543999999997823,54.79639994218281,0.0,54.24199994218303,-0.02199999999999136,1689.55566488397,-5143.743399143219
